X,Y,RECSTAT,RECLINE
671277.065,2576690.031,668,428
671287.065,2576690.031,670,428
671297.065,2576690.031,672,428
671307.065,2576690.031,674,428
671317.065,2576690.031,676,428
671327.065,2576690.031,678,428
671337.065,2576690.031,680,428
671347.065,2576690.031,682,428
671357.065,2576690.031,684,428
671367.065,2576690.031,686,428
671377.065,2576690.031,688,428
671387.065,2576690.031,690,428
671397.065,2576690.031,692,428
671407.065,2576690.031,694,428
671417.065,2576690.031,696,428
671427.065,2576690.031,698,428
671437.065,2576690.031,700,428
671447.065,2576690.031,702,428
671457.065,2576690.031,704,428
671467.065,2576690.031,706,428
671477.065,2576690.031,708,428
671487.065,2576690.031,710,428
671497.065,2576690.031,712,428
669507.065,2576680.031,314,426
669517.065,2576680.031,316,426
669527.065,2576680.031,318,426
669537.065,2576680.031,320,426
669547.065,2576680.031,322,426
669557.065,2576680.031,324,426
669567.065,2576680.031,326,426
669577.065,2576680.031,328,426
669587.065,2576680.031,330,426
669597.065,2576680.031,332,426
669607.065,2576680.031,334,426
669617.065,2576680.031,336,426
669627.065,2576680.031,338,426
669637.065,2576680.031,340,426
669647.065,2576680.031,342,426
669657.065,2576680.031,344,426
669667.065,2576680.031,346,426
669677.065,2576680.031,348,426
669687.065,2576680.031,350,426
669697.065,2576680.031,352,426
669707.065,2576680.031,354,426
669717.065,2576680.031,356,426
669727.065,2576680.031,358,426
669737.065,2576680.031,360,426
669747.065,2576680.031,362,426
669757.065,2576680.031,364,426
669767.065,2576680.031,366,426
669777.065,2576680.031,368,426
669787.065,2576680.031,370,426
669797.065,2576680.031,372,426
669807.065,2576680.031,374,426
669817.065,2576680.031,376,426
669827.065,2576680.031,378,426
669837.065,2576680.031,380,426
669847.065,2576680.031,382,426
669857.065,2576680.031,384,426
669867.065,2576680.031,386,426
669877.065,2576680.031,388,426
669887.065,2576680.031,390,426
669897.065,2576680.031,392,426
669907.065,2576680.031,394,426
669917.065,2576680.031,396,426
669927.065,2576680.031,398,426
669937.065,2576680.031,400,426
669947.065,2576680.031,402,426
669957.065,2576680.031,404,426
669967.065,2576680.031,406,426
669977.065,2576680.031,408,426
669987.065,2576680.031,410,426
669997.065,2576680.031,412,426
670007.065,2576680.031,414,426
670017.065,2576680.031,416,426
670027.065,2576680.031,418,426
670037.065,2576680.031,420,426
670047.065,2576680.031,422,426
670057.065,2576680.031,424,426
670067.065,2576680.031,426,426
670077.065,2576680.031,428,426
670087.065,2576680.031,430,426
670097.065,2576680.031,432,426
670107.065,2576680.031,434,426
670117.065,2576680.031,436,426
670127.065,2576680.031,438,426
670137.065,2576680.031,440,426
670147.065,2576680.031,442,426
670157.065,2576680.031,444,426
670167.065,2576680.031,446,426
670177.065,2576680.031,448,426
670187.065,2576680.031,450,426
670197.065,2576680.031,452,426
670207.065,2576680.031,454,426
670217.065,2576680.031,456,426
670227.065,2576680.031,458,426
670237.065,2576680.031,460,426
670247.065,2576680.031,462,426
670257.065,2576680.031,464,426
670267.065,2576680.031,466,426
670277.065,2576680.031,468,426
670287.065,2576680.031,470,426
670297.065,2576680.031,472,426
670307.065,2576680.031,474,426
670317.065,2576680.031,476,426
670327.065,2576680.031,478,426
670337.065,2576680.031,480,426
670347.065,2576680.031,482,426
670357.065,2576680.031,484,426
670367.065,2576680.031,486,426
670377.065,2576680.031,488,426
670387.065,2576680.031,490,426
670397.065,2576680.031,492,426
670407.065,2576680.031,494,426
670417.065,2576680.031,496,426
670427.065,2576680.031,498,426
670437.065,2576680.031,500,426
670447.065,2576680.031,502,426
670457.065,2576680.031,504,426
670467.065,2576680.031,506,426
670477.065,2576680.031,508,426
670487.065,2576680.031,510,426
670497.065,2576680.031,512,426
670507.065,2576680.031,514,426
670517.065,2576680.031,516,426
670527.065,2576680.031,518,426
670537.065,2576680.031,520,426
670547.065,2576680.031,522,426
670557.065,2576680.031,524,426
670567.065,2576680.031,526,426
670577.065,2576680.031,528,426
670587.065,2576680.031,530,426
670597.065,2576680.031,532,426
670607.065,2576680.031,534,426
670617.065,2576680.031,536,426
670627.065,2576680.031,538,426
670637.065,2576680.031,540,426
670647.065,2576680.031,542,426
670657.065,2576680.031,544,426
670667.065,2576680.031,546,426
670677.065,2576680.031,548,426
670687.065,2576680.031,550,426
670697.065,2576680.031,552,426
670707.065,2576680.031,554,426
670717.065,2576680.031,556,426
670727.065,2576680.031,558,426
670737.065,2576680.031,560,426
670747.065,2576680.031,562,426
670757.065,2576680.031,564,426
670767.065,2576680.031,566,426
670777.065,2576680.031,568,426
670787.065,2576680.031,570,426
670797.065,2576680.031,572,426
670807.065,2576680.031,574,426
670817.065,2576680.031,576,426
670827.065,2576680.031,578,426
670837.065,2576680.031,580,426
670847.065,2576680.031,582,426
670857.065,2576680.031,584,426
670867.065,2576680.031,586,426
670877.065,2576680.031,588,426
670887.065,2576680.031,590,426
670897.065,2576680.031,592,426
670907.065,2576680.031,594,426
670917.065,2576680.031,596,426
670927.065,2576680.031,598,426
670937.065,2576680.031,600,426
670947.065,2576680.031,602,426
670957.065,2576680.031,604,426
670967.065,2576680.031,606,426
670977.065,2576680.031,608,426
670987.065,2576680.031,610,426
670997.065,2576680.031,612,426
671007.065,2576680.031,614,426
671017.065,2576680.031,616,426
671027.065,2576680.031,618,426
671037.065,2576680.031,620,426
671047.065,2576680.031,622,426
671057.065,2576680.031,624,426
671067.065,2576680.031,626,426
671077.065,2576680.031,628,426
671087.065,2576680.031,630,426
671097.065,2576680.031,632,426
671107.065,2576680.031,634,426
671117.065,2576680.031,636,426
671127.065,2576680.031,638,426
671137.065,2576680.031,640,426
671147.065,2576680.031,642,426
671157.065,2576680.031,644,426
671167.065,2576680.031,646,426
671177.065,2576680.031,648,426
671187.065,2576680.031,650,426
671197.065,2576680.031,652,426
671207.065,2576680.031,654,426
671217.065,2576680.031,656,426
671227.065,2576680.031,658,426
671237.065,2576680.031,660,426
671247.065,2576680.031,662,426
671257.065,2576680.031,664,426
671267.065,2576680.031,666,426
671277.065,2576680.031,668,426
671287.065,2576680.031,670,426
671297.065,2576680.031,672,426
671307.065,2576680.031,674,426
671317.065,2576680.031,676,426
671327.065,2576680.031,678,426
671337.065,2576680.031,680,426
671347.065,2576680.031,682,426
671357.065,2576680.031,684,426
671367.065,2576680.031,686,426
671377.065,2576680.031,688,426
671387.065,2576680.031,690,426
671397.065,2576680.031,692,426
671407.065,2576680.031,694,426
671417.065,2576680.031,696,426
671427.065,2576680.031,698,426
671437.065,2576680.031,700,426
671447.065,2576680.031,702,426
671457.065,2576680.031,704,426
671467.065,2576680.031,706,426
671477.065,2576680.031,708,426
671487.065,2576680.031,710,426
671497.065,2576680.031,712,426
669507.065,2576670.031,314,424
669517.065,2576670.031,316,424
669527.065,2576670.031,318,424
669537.065,2576670.031,320,424
669547.065,2576670.031,322,424
669557.065,2576670.031,324,424
669567.065,2576670.031,326,424
669577.065,2576670.031,328,424
669587.065,2576670.031,330,424
669597.065,2576670.031,332,424
669607.065,2576670.031,334,424
669617.065,2576670.031,336,424
669627.065,2576670.031,338,424
669637.065,2576670.031,340,424
669647.065,2576670.031,342,424
669657.065,2576670.031,344,424
669667.065,2576670.031,346,424
669677.065,2576670.031,348,424
669687.065,2576670.031,350,424
669697.065,2576670.031,352,424
669707.065,2576670.031,354,424
669717.065,2576670.031,356,424
669727.065,2576670.031,358,424
669737.065,2576670.031,360,424
669747.065,2576670.031,362,424
669757.065,2576670.031,364,424
669767.065,2576670.031,366,424
669777.065,2576670.031,368,424
669787.065,2576670.031,370,424
669797.065,2576670.031,372,424
669807.065,2576670.031,374,424
669817.065,2576670.031,376,424
669827.065,2576670.031,378,424
669837.065,2576670.031,380,424
669847.065,2576670.031,382,424
669857.065,2576670.031,384,424
669867.065,2576670.031,386,424
669877.065,2576670.031,388,424
669887.065,2576670.031,390,424
669897.065,2576670.031,392,424
669907.065,2576670.031,394,424
669917.065,2576670.031,396,424
669927.065,2576670.031,398,424
669937.065,2576670.031,400,424
669947.065,2576670.031,402,424
669957.065,2576670.031,404,424
669967.065,2576670.031,406,424
669977.065,2576670.031,408,424
669987.065,2576670.031,410,424
669997.065,2576670.031,412,424
670007.065,2576670.031,414,424
670017.065,2576670.031,416,424
670027.065,2576670.031,418,424
670037.065,2576670.031,420,424
670047.065,2576670.031,422,424
670057.065,2576670.031,424,424
670067.065,2576670.031,426,424
670077.065,2576670.031,428,424
670087.065,2576670.031,430,424
670097.065,2576670.031,432,424
670107.065,2576670.031,434,424
670117.065,2576670.031,436,424
670127.065,2576670.031,438,424
670137.065,2576670.031,440,424
670147.065,2576670.031,442,424
670157.065,2576670.031,444,424
670167.065,2576670.031,446,424
670177.065,2576670.031,448,424
670187.065,2576670.031,450,424
670197.065,2576670.031,452,424
670207.065,2576670.031,454,424
670217.065,2576670.031,456,424
670227.065,2576670.031,458,424
670237.065,2576670.031,460,424
670247.065,2576670.031,462,424
670257.065,2576670.031,464,424
670267.065,2576670.031,466,424
670277.065,2576670.031,468,424
670287.065,2576670.031,470,424
670297.065,2576670.031,472,424
670307.065,2576670.031,474,424
670317.065,2576670.031,476,424
670327.065,2576670.031,478,424
670337.065,2576670.031,480,424
670347.065,2576670.031,482,424
670357.065,2576670.031,484,424
670367.065,2576670.031,486,424
670377.065,2576670.031,488,424
670387.065,2576670.031,490,424
670397.065,2576670.031,492,424
670407.065,2576670.031,494,424
670417.065,2576670.031,496,424
670427.065,2576670.031,498,424
670437.065,2576670.031,500,424
670447.065,2576670.031,502,424
670457.065,2576670.031,504,424
670467.065,2576670.031,506,424
670477.065,2576670.031,508,424
670487.065,2576670.031,510,424
670497.065,2576670.031,512,424
670507.065,2576670.031,514,424
670517.065,2576670.031,516,424
670527.065,2576670.031,518,424
670537.065,2576670.031,520,424
670547.065,2576670.031,522,424
670557.065,2576670.031,524,424
670567.065,2576670.031,526,424
670577.065,2576670.031,528,424
670587.065,2576670.031,530,424
670597.065,2576670.031,532,424
670607.065,2576670.031,534,424
670617.065,2576670.031,536,424
670627.065,2576670.031,538,424
670637.065,2576670.031,540,424
670647.065,2576670.031,542,424
670657.065,2576670.031,544,424
670667.065,2576670.031,546,424
670677.065,2576670.031,548,424
670687.065,2576670.031,550,424
670697.065,2576670.031,552,424
670707.065,2576670.031,554,424
670717.065,2576670.031,556,424
670727.065,2576670.031,558,424
670737.065,2576670.031,560,424
670747.065,2576670.031,562,424
670757.065,2576670.031,564,424
670767.065,2576670.031,566,424
670777.065,2576670.031,568,424
670787.065,2576670.031,570,424
670797.065,2576670.031,572,424
670807.065,2576670.031,574,424
670817.065,2576670.031,576,424
670827.065,2576670.031,578,424
670837.065,2576670.031,580,424
670847.065,2576670.031,582,424
670857.065,2576670.031,584,424
670867.065,2576670.031,586,424
670877.065,2576670.031,588,424
670887.065,2576670.031,590,424
670897.065,2576670.031,592,424
670907.065,2576670.031,594,424
670917.065,2576670.031,596,424
670927.065,2576670.031,598,424
670937.065,2576670.031,600,424
670947.065,2576670.031,602,424
670957.065,2576670.031,604,424
670967.065,2576670.031,606,424
670977.065,2576670.031,608,424
670987.065,2576670.031,610,424
670997.065,2576670.031,612,424
671007.065,2576670.031,614,424
671017.065,2576670.031,616,424
671027.065,2576670.031,618,424
671037.065,2576670.031,620,424
671047.065,2576670.031,622,424
671057.065,2576670.031,624,424
671067.065,2576670.031,626,424
671077.065,2576670.031,628,424
671087.065,2576670.031,630,424
671097.065,2576670.031,632,424
671107.065,2576670.031,634,424
671117.065,2576670.031,636,424
671127.065,2576670.031,638,424
671137.065,2576670.031,640,424
671147.065,2576670.031,642,424
671157.065,2576670.031,644,424
671167.065,2576670.031,646,424
671177.065,2576670.031,648,424
671187.065,2576670.031,650,424
671197.065,2576670.031,652,424
671207.065,2576670.031,654,424
671217.065,2576670.031,656,424
671227.065,2576670.031,658,424
671237.065,2576670.031,660,424
671247.065,2576670.031,662,424
671257.065,2576670.031,664,424
671267.065,2576670.031,666,424
671277.065,2576670.031,668,424
671287.065,2576670.031,670,424
671297.065,2576670.031,672,424
671307.065,2576670.031,674,424
671317.065,2576670.031,676,424
671327.065,2576670.031,678,424
671337.065,2576670.031,680,424
671347.065,2576670.031,682,424
671357.065,2576670.031,684,424
671367.065,2576670.031,686,424
671377.065,2576670.031,688,424
671387.065,2576670.031,690,424
671397.065,2576670.031,692,424
671407.065,2576670.031,694,424
671417.065,2576670.031,696,424
671427.065,2576670.031,698,424
671437.065,2576670.031,700,424
671447.065,2576670.031,702,424
671457.065,2576670.031,704,424
671467.065,2576670.031,706,424
671477.065,2576670.031,708,424
671487.065,2576670.031,710,424
671497.065,2576670.031,712,424
669507.065,2576660.031,314,422
669517.065,2576660.031,316,422
669527.065,2576660.031,318,422
669537.065,2576660.031,320,422
669547.065,2576660.031,322,422
669557.065,2576660.031,324,422
669567.065,2576660.031,326,422
669577.065,2576660.031,328,422
669587.065,2576660.031,330,422
669597.065,2576660.031,332,422
669607.065,2576660.031,334,422
669617.065,2576660.031,336,422
669627.065,2576660.031,338,422
669637.065,2576660.031,340,422
669647.065,2576660.031,342,422
669657.065,2576660.031,344,422
669667.065,2576660.031,346,422
669677.065,2576660.031,348,422
669687.065,2576660.031,350,422
669697.065,2576660.031,352,422
669707.065,2576660.031,354,422
669717.065,2576660.031,356,422
669727.065,2576660.031,358,422
669737.065,2576660.031,360,422
669747.065,2576660.031,362,422
669757.065,2576660.031,364,422
669767.065,2576660.031,366,422
669777.065,2576660.031,368,422
669787.065,2576660.031,370,422
669797.065,2576660.031,372,422
669807.065,2576660.031,374,422
669817.065,2576660.031,376,422
669827.065,2576660.031,378,422
669837.065,2576660.031,380,422
669847.065,2576660.031,382,422
669857.065,2576660.031,384,422
669867.065,2576660.031,386,422
669877.065,2576660.031,388,422
669887.065,2576660.031,390,422
669897.065,2576660.031,392,422
669907.065,2576660.031,394,422
669917.065,2576660.031,396,422
669927.065,2576660.031,398,422
669937.065,2576660.031,400,422
669947.065,2576660.031,402,422
669957.065,2576660.031,404,422
669967.065,2576660.031,406,422
669977.065,2576660.031,408,422
669987.065,2576660.031,410,422
669997.065,2576660.031,412,422
670007.065,2576660.031,414,422
670017.065,2576660.031,416,422
670027.065,2576660.031,418,422
670037.065,2576660.031,420,422
670047.065,2576660.031,422,422
670057.065,2576660.031,424,422
670067.065,2576660.031,426,422
670077.065,2576660.031,428,422
670087.065,2576660.031,430,422
670097.065,2576660.031,432,422
670107.065,2576660.031,434,422
670117.065,2576660.031,436,422
670127.065,2576660.031,438,422
670137.065,2576660.031,440,422
670147.065,2576660.031,442,422
670157.065,2576660.031,444,422
670167.065,2576660.031,446,422
670177.065,2576660.031,448,422
670187.065,2576660.031,450,422
670197.065,2576660.031,452,422
670207.065,2576660.031,454,422
670217.065,2576660.031,456,422
670227.065,2576660.031,458,422
670237.065,2576660.031,460,422
670247.065,2576660.031,462,422
670257.065,2576660.031,464,422
670267.065,2576660.031,466,422
670277.065,2576660.031,468,422
670287.065,2576660.031,470,422
670297.065,2576660.031,472,422
670307.065,2576660.031,474,422
670317.065,2576660.031,476,422
670327.065,2576660.031,478,422
670337.065,2576660.031,480,422
670347.065,2576660.031,482,422
670357.065,2576660.031,484,422
670367.065,2576660.031,486,422
670377.065,2576660.031,488,422
670387.065,2576660.031,490,422
670397.065,2576660.031,492,422
670407.065,2576660.031,494,422
670417.065,2576660.031,496,422
670427.065,2576660.031,498,422
670437.065,2576660.031,500,422
670447.065,2576660.031,502,422
670457.065,2576660.031,504,422
670467.065,2576660.031,506,422
670477.065,2576660.031,508,422
670487.065,2576660.031,510,422
670497.065,2576660.031,512,422
670507.065,2576660.031,514,422
670517.065,2576660.031,516,422
670527.065,2576660.031,518,422
670537.065,2576660.031,520,422
670547.065,2576660.031,522,422
670557.065,2576660.031,524,422
670567.065,2576660.031,526,422
670577.065,2576660.031,528,422
670587.065,2576660.031,530,422
670597.065,2576660.031,532,422
670607.065,2576660.031,534,422
670617.065,2576660.031,536,422
670627.065,2576660.031,538,422
670637.065,2576660.031,540,422
670647.065,2576660.031,542,422
670657.065,2576660.031,544,422
670667.065,2576660.031,546,422
670677.065,2576660.031,548,422
670687.065,2576660.031,550,422
670697.065,2576660.031,552,422
670707.065,2576660.031,554,422
670717.065,2576660.031,556,422
670727.065,2576660.031,558,422
670737.065,2576660.031,560,422
670747.065,2576660.031,562,422
670757.065,2576660.031,564,422
670767.065,2576660.031,566,422
670777.065,2576660.031,568,422
670787.065,2576660.031,570,422
670797.065,2576660.031,572,422
670807.065,2576660.031,574,422
670817.065,2576660.031,576,422
670827.065,2576660.031,578,422
670837.065,2576660.031,580,422
670847.065,2576660.031,582,422
670857.065,2576660.031,584,422
670867.065,2576660.031,586,422
670877.065,2576660.031,588,422
670887.065,2576660.031,590,422
670897.065,2576660.031,592,422
670907.065,2576660.031,594,422
670917.065,2576660.031,596,422
670927.065,2576660.031,598,422
670937.065,2576660.031,600,422
670947.065,2576660.031,602,422
670957.065,2576660.031,604,422
670967.065,2576660.031,606,422
670977.065,2576660.031,608,422
670987.065,2576660.031,610,422
670997.065,2576660.031,612,422
671007.065,2576660.031,614,422
671017.065,2576660.031,616,422
671027.065,2576660.031,618,422
671037.065,2576660.031,620,422
671047.065,2576660.031,622,422
671057.065,2576660.031,624,422
671067.065,2576660.031,626,422
671077.065,2576660.031,628,422
671087.065,2576660.031,630,422
671097.065,2576660.031,632,422
671107.065,2576660.031,634,422
671117.065,2576660.031,636,422
671127.065,2576660.031,638,422
671137.065,2576660.031,640,422
671147.065,2576660.031,642,422
671157.065,2576660.031,644,422
671167.065,2576660.031,646,422
671177.065,2576660.031,648,422
671187.065,2576660.031,650,422
671197.065,2576660.031,652,422
671207.065,2576660.031,654,422
671217.065,2576660.031,656,422
671227.065,2576660.031,658,422
671237.065,2576660.031,660,422
671247.065,2576660.031,662,422
671257.065,2576660.031,664,422
671267.065,2576660.031,666,422
671277.065,2576660.031,668,422
671287.065,2576660.031,670,422
671297.065,2576660.031,672,422
671307.065,2576660.031,674,422
671317.065,2576660.031,676,422
671327.065,2576660.031,678,422
671337.065,2576660.031,680,422
671347.065,2576660.031,682,422
671357.065,2576660.031,684,422
671367.065,2576660.031,686,422
671377.065,2576660.031,688,422
671387.065,2576660.031,690,422
671397.065,2576660.031,692,422
671407.065,2576660.031,694,422
671417.065,2576660.031,696,422
671427.065,2576660.031,698,422
671437.065,2576660.031,700,422
671447.065,2576660.031,702,422
671457.065,2576660.031,704,422
671467.065,2576660.031,706,422
671477.065,2576660.031,708,422
671487.065,2576660.031,710,422
671497.065,2576660.031,712,422
669507.065,2576650.031,314,420
669517.065,2576650.031,316,420
669527.065,2576650.031,318,420
669537.065,2576650.031,320,420
669547.065,2576650.031,322,420
669557.065,2576650.031,324,420
669567.065,2576650.031,326,420
669577.065,2576650.031,328,420
669587.065,2576650.031,330,420
669597.065,2576650.031,332,420
669607.065,2576650.031,334,420
669617.065,2576650.031,336,420
669627.065,2576650.031,338,420
669637.065,2576650.031,340,420
669647.065,2576650.031,342,420
669657.065,2576650.031,344,420
669667.065,2576650.031,346,420
669677.065,2576650.031,348,420
669687.065,2576650.031,350,420
669697.065,2576650.031,352,420
669707.065,2576650.031,354,420
669717.065,2576650.031,356,420
669727.065,2576650.031,358,420
669737.065,2576650.031,360,420
669747.065,2576650.031,362,420
669757.065,2576650.031,364,420
669767.065,2576650.031,366,420
669777.065,2576650.031,368,420
669787.065,2576650.031,370,420
669797.065,2576650.031,372,420
669807.065,2576650.031,374,420
669817.065,2576650.031,376,420
669827.065,2576650.031,378,420
669837.065,2576650.031,380,420
669847.065,2576650.031,382,420
669857.065,2576650.031,384,420
669867.065,2576650.031,386,420
669877.065,2576650.031,388,420
669887.065,2576650.031,390,420
669897.065,2576650.031,392,420
669907.065,2576650.031,394,420
669917.065,2576650.031,396,420
669927.065,2576650.031,398,420
669937.065,2576650.031,400,420
669947.065,2576650.031,402,420
669957.065,2576650.031,404,420
669967.065,2576650.031,406,420
669977.065,2576650.031,408,420
669987.065,2576650.031,410,420
669997.065,2576650.031,412,420
670007.065,2576650.031,414,420
670017.065,2576650.031,416,420
670027.065,2576650.031,418,420
670037.065,2576650.031,420,420
670047.065,2576650.031,422,420
670057.065,2576650.031,424,420
670067.065,2576650.031,426,420
670077.065,2576650.031,428,420
670087.065,2576650.031,430,420
670097.065,2576650.031,432,420
670107.065,2576650.031,434,420
670117.065,2576650.031,436,420
670127.065,2576650.031,438,420
670137.065,2576650.031,440,420
670147.065,2576650.031,442,420
670157.065,2576650.031,444,420
670167.065,2576650.031,446,420
670177.065,2576650.031,448,420
670187.065,2576650.031,450,420
670197.065,2576650.031,452,420
670207.065,2576650.031,454,420
670217.065,2576650.031,456,420
670227.065,2576650.031,458,420
670237.065,2576650.031,460,420
670247.065,2576650.031,462,420
670257.065,2576650.031,464,420
670267.065,2576650.031,466,420
670277.065,2576650.031,468,420
670287.065,2576650.031,470,420
670297.065,2576650.031,472,420
670307.065,2576650.031,474,420
670317.065,2576650.031,476,420
670327.065,2576650.031,478,420
670337.065,2576650.031,480,420
670347.065,2576650.031,482,420
670357.065,2576650.031,484,420
670367.065,2576650.031,486,420
670377.065,2576650.031,488,420
670387.065,2576650.031,490,420
670397.065,2576650.031,492,420
670407.065,2576650.031,494,420
670417.065,2576650.031,496,420
670427.065,2576650.031,498,420
670437.065,2576650.031,500,420
670447.065,2576650.031,502,420
670457.065,2576650.031,504,420
670467.065,2576650.031,506,420
670477.065,2576650.031,508,420
670487.065,2576650.031,510,420
670497.065,2576650.031,512,420
670507.065,2576650.031,514,420
670517.065,2576650.031,516,420
670527.065,2576650.031,518,420
670537.065,2576650.031,520,420
670547.065,2576650.031,522,420
670557.065,2576650.031,524,420
670567.065,2576650.031,526,420
670577.065,2576650.031,528,420
670587.065,2576650.031,530,420
670597.065,2576650.031,532,420
670607.065,2576650.031,534,420
670617.065,2576650.031,536,420
670627.065,2576650.031,538,420
670637.065,2576650.031,540,420
670647.065,2576650.031,542,420
670657.065,2576650.031,544,420
670667.065,2576650.031,546,420
670677.065,2576650.031,548,420
670687.065,2576650.031,550,420
670697.065,2576650.031,552,420
670707.065,2576650.031,554,420
670717.065,2576650.031,556,420
670727.065,2576650.031,558,420
670737.065,2576650.031,560,420
670747.065,2576650.031,562,420
670757.065,2576650.031,564,420
670767.065,2576650.031,566,420
670777.065,2576650.031,568,420
670787.065,2576650.031,570,420
670797.065,2576650.031,572,420
670807.065,2576650.031,574,420
670817.065,2576650.031,576,420
670827.065,2576650.031,578,420
670837.065,2576650.031,580,420
670847.065,2576650.031,582,420
670857.065,2576650.031,584,420
670867.065,2576650.031,586,420
670877.065,2576650.031,588,420
670887.065,2576650.031,590,420
670897.065,2576650.031,592,420
670907.065,2576650.031,594,420
670917.065,2576650.031,596,420
670927.065,2576650.031,598,420
670937.065,2576650.031,600,420
670947.065,2576650.031,602,420
670957.065,2576650.031,604,420
670967.065,2576650.031,606,420
670977.065,2576650.031,608,420
670987.065,2576650.031,610,420
670997.065,2576650.031,612,420
671007.065,2576650.031,614,420
671017.065,2576650.031,616,420
671027.065,2576650.031,618,420
671037.065,2576650.031,620,420
671047.065,2576650.031,622,420
671057.065,2576650.031,624,420
671067.065,2576650.031,626,420
671077.065,2576650.031,628,420
671087.065,2576650.031,630,420
671097.065,2576650.031,632,420
671107.065,2576650.031,634,420
671117.065,2576650.031,636,420
671127.065,2576650.031,638,420
671137.065,2576650.031,640,420
671147.065,2576650.031,642,420
671157.065,2576650.031,644,420
671167.065,2576650.031,646,420
671177.065,2576650.031,648,420
671187.065,2576650.031,650,420
671197.065,2576650.031,652,420
671207.065,2576650.031,654,420
671217.065,2576650.031,656,420
671227.065,2576650.031,658,420
671237.065,2576650.031,660,420
671247.065,2576650.031,662,420
671257.065,2576650.031,664,420
671267.065,2576650.031,666,420
671277.065,2576650.031,668,420
671287.065,2576650.031,670,420
671297.065,2576650.031,672,420
671307.065,2576650.031,674,420
671317.065,2576650.031,676,420
671327.065,2576650.031,678,420
671337.065,2576650.031,680,420
671347.065,2576650.031,682,420
671357.065,2576650.031,684,420
671367.065,2576650.031,686,420
671377.065,2576650.031,688,420
671387.065,2576650.031,690,420
671397.065,2576650.031,692,420
671407.065,2576650.031,694,420
671417.065,2576650.031,696,420
671427.065,2576650.031,698,420
671437.065,2576650.031,700,420
671447.065,2576650.031,702,420
671457.065,2576650.031,704,420
671467.065,2576650.031,706,420
671477.065,2576650.031,708,420
671487.065,2576650.031,710,420
671497.065,2576650.031,712,420
669507.065,2576640.031,314,418
669517.065,2576640.031,316,418
669527.065,2576640.031,318,418
669537.065,2576640.031,320,418
669547.065,2576640.031,322,418
669557.065,2576640.031,324,418
669567.065,2576640.031,326,418
669577.065,2576640.031,328,418
669587.065,2576640.031,330,418
669597.065,2576640.031,332,418
669607.065,2576640.031,334,418
669617.065,2576640.031,336,418
669627.065,2576640.031,338,418
669637.065,2576640.031,340,418
669647.065,2576640.031,342,418
669657.065,2576640.031,344,418
669667.065,2576640.031,346,418
669677.065,2576640.031,348,418
669687.065,2576640.031,350,418
669697.065,2576640.031,352,418
669707.065,2576640.031,354,418
669717.065,2576640.031,356,418
669727.065,2576640.031,358,418
669737.065,2576640.031,360,418
669747.065,2576640.031,362,418
669757.065,2576640.031,364,418
669767.065,2576640.031,366,418
669777.065,2576640.031,368,418
669787.065,2576640.031,370,418
669797.065,2576640.031,372,418
669807.065,2576640.031,374,418
669817.065,2576640.031,376,418
669827.065,2576640.031,378,418
669837.065,2576640.031,380,418
669847.065,2576640.031,382,418
669857.065,2576640.031,384,418
669867.065,2576640.031,386,418
669877.065,2576640.031,388,418
669887.065,2576640.031,390,418
669897.065,2576640.031,392,418
669907.065,2576640.031,394,418
669917.065,2576640.031,396,418
669927.065,2576640.031,398,418
669937.065,2576640.031,400,418
669947.065,2576640.031,402,418
669957.065,2576640.031,404,418
669967.065,2576640.031,406,418
669977.065,2576640.031,408,418
669987.065,2576640.031,410,418
669997.065,2576640.031,412,418
670007.065,2576640.031,414,418
670017.065,2576640.031,416,418
670027.065,2576640.031,418,418
670037.065,2576640.031,420,418
670047.065,2576640.031,422,418
670057.065,2576640.031,424,418
670067.065,2576640.031,426,418
670077.065,2576640.031,428,418
670087.065,2576640.031,430,418
670097.065,2576640.031,432,418
670107.065,2576640.031,434,418
670117.065,2576640.031,436,418
670127.065,2576640.031,438,418
670137.065,2576640.031,440,418
670147.065,2576640.031,442,418
670157.065,2576640.031,444,418
670167.065,2576640.031,446,418
670177.065,2576640.031,448,418
670187.065,2576640.031,450,418
670197.065,2576640.031,452,418
670207.065,2576640.031,454,418
670217.065,2576640.031,456,418
670227.065,2576640.031,458,418
670237.065,2576640.031,460,418
670247.065,2576640.031,462,418
670257.065,2576640.031,464,418
670267.065,2576640.031,466,418
670277.065,2576640.031,468,418
670287.065,2576640.031,470,418
670297.065,2576640.031,472,418
670307.065,2576640.031,474,418
670317.065,2576640.031,476,418
670327.065,2576640.031,478,418
670337.065,2576640.031,480,418
670347.065,2576640.031,482,418
670357.065,2576640.031,484,418
670367.065,2576640.031,486,418
670377.065,2576640.031,488,418
670387.065,2576640.031,490,418
670397.065,2576640.031,492,418
670407.065,2576640.031,494,418
670417.065,2576640.031,496,418
670427.065,2576640.031,498,418
670437.065,2576640.031,500,418
670447.065,2576640.031,502,418
670457.065,2576640.031,504,418
670467.065,2576640.031,506,418
670477.065,2576640.031,508,418
670487.065,2576640.031,510,418
670497.065,2576640.031,512,418
670507.065,2576640.031,514,418
670517.065,2576640.031,516,418
670527.065,2576640.031,518,418
670537.065,2576640.031,520,418
670547.065,2576640.031,522,418
670557.065,2576640.031,524,418
670567.065,2576640.031,526,418
670577.065,2576640.031,528,418
670587.065,2576640.031,530,418
